price_ref,mid,bid,ask,inventory,cash,equity,reason
112988.39,112969.795,,,0.0,0.0,0.0,risk_block
113133.68,113054.875,,,0.0,0.0,0.0,risk_block
113092.19,113061.67499999999,,,0.0,0.0,0.0,risk_block
113130.23,113078.445,,,0.0,0.0,0.0,risk_block
113008.01,113057.515,,,0.0,0.0,0.0,risk_block
112870.69,112944.55,,,0.0,0.0,0.0,risk_block
112875.01,112891.775,,,0.0,0.0,0.0,risk_block
112801.75,112816.755,,,0.0,0.0,0.0,risk_block
112810.01,112822.83,,,0.0,0.0,0.0,risk_block
112886.01,112855.0,,,0.0,0.0,0.0,risk_block
113054.66,112975.985,,,0.0,0.0,0.0,risk_block
112940.0,112994.54999999999,,,0.0,0.0,0.0,risk_block
113024.93,112989.905,,,0.0,0.0,0.0,risk_block
113009.76,113032.20499999999,,,0.0,0.0,0.0,risk_block
112886.03,112947.89,,,0.0,0.0,0.0,risk_block
112926.0,112903.0,,,0.0,0.0,0.0,risk_block
112834.88,112880.43,,,0.0,0.0,0.0,risk_block
112810.16,112850.42000000001,,,0.0,0.0,0.0,risk_block
112888.73,112862.975,,,0.0,0.0,0.0,risk_block
112877.12,112862.445,,,0.0,0.0,0.0,risk_block
112800.01,112841.51000000001,,,0.0,0.0,0.0,risk_block
112820.01,112835.29000000001,,,0.0,0.0,0.0,risk_block
112879.99,112842.37,,,0.0,0.0,0.0,risk_block
112712.13,112778.68,,,0.0,0.0,0.0,risk_block
112701.0,112723.505,,,0.0,0.0,0.0,risk_block
112634.16,112657.70999999999,,,0.0,0.0,0.0,risk_block
112720.01,112683.86499999999,,,0.0,0.0,0.0,risk_block
112738.33,112730.13500000001,,,0.0,0.0,0.0,risk_block
112766.16,112752.24,,,0.0,0.0,0.0,risk_block
112789.65,112789.075,,,0.0,0.0,0.0,risk_block
112656.11,112722.88,,,0.0,0.0,0.0,risk_block
112727.45,112684.525,,,0.0,0.0,0.0,risk_block
112756.17,112742.79000000001,,,0.0,0.0,0.0,risk_block
112836.08,112796.13,,,0.0,0.0,0.0,risk_block
112801.57,112828.235,,,0.0,0.0,0.0,risk_block
112837.16,112798.685,,,0.0,0.0,0.0,risk_block
112911.3,112874.235,,,0.0,0.0,0.0,risk_block
112956.0,112927.995,,,0.0,0.0,0.0,risk_block
113101.43,113029.04,,,0.0,0.0,0.0,risk_block
113245.03,113179.28,,,0.0,0.0,0.0,risk_block
113245.78,113208.64,,,0.0,0.0,0.0,risk_block
113340.0,113292.89,,,0.0,0.0,0.0,risk_block
113330.6,113343.0,,,0.0,0.0,0.0,risk_block
113340.01,113346.61,,,0.0,0.0,0.0,risk_block
113366.49,113353.25,,,0.0,0.0,0.0,risk_block
113351.99,113358.545,,,0.0,0.0,0.0,risk_block
113312.72,113343.615,,,0.0,0.0,0.0,risk_block
113226.65,113269.68,,,0.0,0.0,0.0,risk_block
113275.95,113251.3,,,0.0,0.0,0.0,risk_block
113400.0,113337.975,,,0.0,0.0,0.0,risk_block
113346.94,113368.48999999999,,,0.0,0.0,0.0,risk_block
113325.44,113362.72,,,0.0,0.0,0.0,risk_block
113347.83,113354.8,,,0.0,0.0,0.0,risk_block
113415.99,113375.41500000001,,,0.0,0.0,0.0,risk_block
113424.79,113411.745,,,0.0,0.0,0.0,risk_block
113428.18,113440.31,,,0.0,0.0,0.0,risk_block
113447.34,113413.675,,,0.0,0.0,0.0,risk_block
113460.2,113470.13500000001,,,0.0,0.0,0.0,risk_block
113482.02,113474.76000000001,,,0.0,0.0,0.0,risk_block
113436.98,113468.485,,,0.0,0.0,0.0,risk_block
113451.02,113452.655,,,0.0,0.0,0.0,risk_block
113460.03,113445.57999999999,,,0.0,0.0,0.0,risk_block
113472.75,113448.325,,,0.0,0.0,0.0,risk_block
113473.5,113486.375,,,0.0,0.0,0.0,risk_block
113422.48,113447.985,,,0.0,0.0,0.0,risk_block
113422.48,113411.61499999999,,,0.0,0.0,0.0,risk_block
113459.99,113450.63,,,0.0,0.0,0.0,risk_block
113500.0,113480.0,,,0.0,0.0,0.0,risk_block
113427.0,113463.5,,,0.0,0.0,0.0,risk_block
113384.01,113401.885,,,0.0,0.0,0.0,risk_block
113444.33,113405.41500000001,,,0.0,0.0,0.0,risk_block
113491.99,113468.17,,,0.0,0.0,0.0,risk_block
113511.44,113518.87,,,0.0,0.0,0.0,risk_block
113548.0,113529.77,,,0.0,0.0,0.0,risk_block
113470.22,113524.32,,,0.0,0.0,0.0,risk_block
113459.89,113419.87,,,0.0,0.0,0.0,risk_block
113471.26,113465.32,,,0.0,0.0,0.0,risk_block
113503.45,113481.62,,,0.0,0.0,0.0,risk_block
113484.01,113505.85500000001,,,0.0,0.0,0.0,risk_block
113534.42,113509.20999999999,,,0.0,0.0,0.0,risk_block
113555.32,113542.16,,,0.0,0.0,0.0,risk_block
113573.47,113565.615,,,0.0,0.0,0.0,risk_block
113563.77,113575.12,,,0.0,0.0,0.0,risk_block
113563.77,113563.765,,,0.0,0.0,0.0,risk_block
113529.0,113557.225,,,0.0,0.0,0.0,risk_block
113571.17,113545.58499999999,,,0.0,0.0,0.0,risk_block
113582.8,113582.66,,,0.0,0.0,0.0,risk_block
113557.49,113572.05,,,0.0,0.0,0.0,risk_block
113579.99,113551.875,,,0.0,0.0,0.0,risk_block
113599.68,113574.345,,,0.0,0.0,0.0,risk_block
113648.25,113623.97,,,0.0,0.0,0.0,risk_block
113614.23,113638.63500000001,,,0.0,0.0,0.0,risk_block
113561.29,113596.48999999999,,,0.0,0.0,0.0,risk_block
113568.49,113582.645,,,0.0,0.0,0.0,risk_block
113496.0,113526.58,,,0.0,0.0,0.0,risk_block
113587.46,113547.555,,,0.0,0.0,0.0,risk_block
113637.8,113612.625,,,0.0,0.0,0.0,risk_block
113619.65,113610.015,,,0.0,0.0,0.0,risk_block
113620.45,113627.63500000001,,,0.0,0.0,0.0,risk_block
113500.18,113563.09,,,0.0,0.0,0.0,risk_block
113463.86,113482.02,,,0.0,0.0,0.0,risk_block
113512.76,113488.315,,,0.0,0.0,0.0,risk_block
113592.95,113552.86,,,0.0,0.0,0.0,risk_block
113600.01,113593.78,,,0.0,0.0,0.0,risk_block
113654.16,113632.0,,,0.0,0.0,0.0,risk_block
113645.67,113633.275,,,0.0,0.0,0.0,risk_block
113615.06,113637.525,,,0.0,0.0,0.0,risk_block
113640.0,113631.345,,,0.0,0.0,0.0,risk_block
113547.09,113593.545,,,0.0,0.0,0.0,risk_block
113549.4,113561.63,,,0.0,0.0,0.0,risk_block
113490.98,113520.19,,,0.0,0.0,0.0,risk_block
113497.99,113490.215,,,0.0,0.0,0.0,risk_block
113497.98,113497.985,,,0.0,0.0,0.0,risk_block
113476.01,113478.08499999999,,,0.0,0.0,0.0,risk_block
113453.83,113473.835,,,0.0,0.0,0.0,risk_block
113400.01,113426.91500000001,,,0.0,0.0,0.0,risk_block
113414.86,113407.44,,,0.0,0.0,0.0,risk_block
113435.69,113425.27,,,0.0,0.0,0.0,risk_block
113445.41,113454.18,,,0.0,0.0,0.0,risk_block
113478.83,113462.17,,,0.0,0.0,0.0,risk_block
113493.59,113479.295,,,0.0,0.0,0.0,risk_block
113459.47,113464.98999999999,,,0.0,0.0,0.0,risk_block
113442.01,113429.73000000001,,,0.0,0.0,0.0,risk_block
113440.76,113445.28,,,0.0,0.0,0.0,risk_block
113433.33,113474.655,,,0.0,0.0,0.0,risk_block
113466.1,113445.48000000001,,,0.0,0.0,0.0,risk_block
113494.01,113491.13500000001,,,0.0,0.0,0.0,risk_block
113491.56,113470.68,,,0.0,0.0,0.0,risk_block
113462.45,113483.84,,,0.0,0.0,0.0,risk_block
113436.59,113423.53,,,0.0,0.0,0.0,risk_block
113376.34,113396.95999999999,,,0.0,0.0,0.0,risk_block
113391.63,113414.285,,,0.0,0.0,0.0,risk_block
113449.99,113433.81,,,0.0,0.0,0.0,risk_block
113449.99,113446.225,,,0.0,0.0,0.0,risk_block
113419.99,113405.095,,,0.0,0.0,0.0,risk_block
113409.76,113442.03,,,0.0,0.0,0.0,risk_block
113480.0,113444.88,,,0.0,0.0,0.0,risk_block
113380.01,113430.0,,,0.0,0.0,0.0,risk_block
113380.5,113352.685,,,0.0,0.0,0.0,risk_block
113380.5,113360.935,,,0.0,0.0,0.0,risk_block
113256.29,113318.39,,,0.0,0.0,0.0,risk_block
113288.1,113252.08,,,0.0,0.0,0.0,risk_block
113287.99,113261.41,,,0.0,0.0,0.0,risk_block
113319.63,113302.88,,,0.0,0.0,0.0,risk_block
113324.57,113328.91500000001,,,0.0,0.0,0.0,risk_block
113171.91,113248.23999999999,,,0.0,0.0,0.0,risk_block
113165.96,113155.905,,,0.0,0.0,0.0,risk_block
113181.12,113184.63500000001,,,0.0,0.0,0.0,risk_block
113077.23,113124.71,,,0.0,0.0,0.0,risk_block
113108.01,113105.35,,,0.0,0.0,0.0,risk_block
113062.95,113084.63,,,0.0,0.0,0.0,risk_block
113086.62,113045.375,,,0.0,0.0,0.0,risk_block
112953.11,113012.58,,,0.0,0.0,0.0,risk_block
112945.58,112956.045,,,0.0,0.0,0.0,risk_block
113039.98,112992.785,,,0.0,0.0,0.0,risk_block
112979.59,113008.8,,,0.0,0.0,0.0,risk_block
112838.7,112881.42499999999,,,0.0,0.0,0.0,risk_block
112770.33,112827.57,,,0.0,0.0,0.0,risk_block
112716.01,112744.785,,,0.0,0.0,0.0,risk_block
112621.1,112676.55,,,0.0,0.0,0.0,risk_block
112621.12,112644.16500000001,,,0.0,0.0,0.0,risk_block
112453.55,112545.555,,,0.0,0.0,0.0,risk_block
112422.19,112519.98000000001,,,0.0,0.0,0.0,risk_block
112170.27,112296.23000000001,,,0.0,0.0,0.0,risk_block
112189.81,112201.11499999999,,,0.0,0.0,0.0,risk_block
112265.72,112239.41500000001,,,0.0,0.0,0.0,risk_block
112253.99,112293.15,,,0.0,0.0,0.0,risk_block
112241.71,112213.555,,,0.0,0.0,0.0,risk_block
112408.07,112337.66,,,0.0,0.0,0.0,risk_block
112492.67,112456.09,,,0.0,0.0,0.0,risk_block
112469.16,112455.08,,,0.0,0.0,0.0,risk_block
112554.27,112511.715,,,0.0,0.0,0.0,risk_block
112510.01,112525.59,,,0.0,0.0,0.0,risk_block
112520.0,112480.0,,,0.0,0.0,0.0,risk_block
112554.35,112554.95000000001,,,0.0,0.0,0.0,risk_block
112564.23,112530.035,,,0.0,0.0,0.0,risk_block
112615.87,112595.225,,,0.0,0.0,0.0,risk_block
112650.09,112634.505,,,0.0,0.0,0.0,risk_block
112609.57,112605.315,,,0.0,0.0,0.0,risk_block
112618.49,112617.445,,,0.0,0.0,0.0,risk_block
112645.1,112613.18,,,0.0,0.0,0.0,risk_block
112690.34,112663.125,,,0.0,0.0,0.0,risk_block
112745.0,112713.26000000001,,,0.0,0.0,0.0,risk_block
112784.76,112758.98,,,0.0,0.0,0.0,risk_block
112733.44,112772.08499999999,,,0.0,0.0,0.0,risk_block
112792.82,112759.72,,,0.0,0.0,0.0,risk_block
112800.01,112789.52,,,0.0,0.0,0.0,risk_block
112814.05,112770.34,,,0.0,0.0,0.0,risk_block
112852.9,112833.475,,,0.0,0.0,0.0,risk_block
112869.03,112855.16,,,0.0,0.0,0.0,risk_block
112835.23,112839.945,,,0.0,0.0,0.0,risk_block
112839.77,112810.20000000001,,,0.0,0.0,0.0,risk_block
112867.41,112866.965,,,0.0,0.0,0.0,risk_block
112836.58,112851.995,,,0.0,0.0,0.0,risk_block
112806.27,112806.5,,,0.0,0.0,0.0,risk_block
112807.33,112810.31,,,0.0,0.0,0.0,risk_block
112821.09,112784.685,,,0.0,0.0,0.0,risk_block
112880.0,112840.375,,,0.0,0.0,0.0,risk_block
112738.64,112796.36,,,0.0,0.0,0.0,risk_block
112707.59,112681.61499999999,,,0.0,0.0,0.0,risk_block
112735.99,112733.79000000001,,,0.0,0.0,0.0,risk_block
112840.0,112786.245,,,0.0,0.0,0.0,risk_block
112878.99,112863.25,,,0.0,0.0,0.0,risk_block
112960.0,112919.495,,,0.0,0.0,0.0,risk_block
113000.0,112979.995,,,0.0,0.0,0.0,risk_block
113063.74,113048.625,,,0.0,0.0,0.0,risk_block
113140.06,113097.26000000001,,,0.0,0.0,0.0,risk_block
113104.85,113113.15,,,0.0,0.0,0.0,risk_block
113023.22,113045.94,,,0.0,0.0,0.0,risk_block
112958.56,112983.29500000001,,,0.0,0.0,0.0,risk_block
112984.97,112996.25,,,0.0,0.0,0.0,risk_block
112987.76,113019.83,,,0.0,0.0,0.0,risk_block
112970.0,112995.64,,,0.0,0.0,0.0,risk_block
112911.54,112940.76999999999,,,0.0,0.0,0.0,risk_block
112945.03,112943.11499999999,,,0.0,0.0,0.0,risk_block
112925.09,112971.86,,,0.0,0.0,0.0,risk_block
112872.31,112898.70000000001,,,0.0,0.0,0.0,risk_block
112816.01,112844.16,,,0.0,0.0,0.0,risk_block
112812.25,112833.195,,,0.0,0.0,0.0,risk_block
112811.01,112836.875,,,0.0,0.0,0.0,risk_block
112835.93,112823.465,,,0.0,0.0,0.0,risk_block
112814.01,112824.965,,,0.0,0.0,0.0,risk_block
112876.29,112845.14499999999,,,0.0,0.0,0.0,risk_block
112830.34,112861.59,,,0.0,0.0,0.0,risk_block
112780.84,112805.58499999999,,,0.0,0.0,0.0,risk_block
112713.49,112747.16,,,0.0,0.0,0.0,risk_block
112840.0,112776.745,,,0.0,0.0,0.0,risk_block
112915.41,112877.705,,,0.0,0.0,0.0,risk_block
112913.99,112909.34,,,0.0,0.0,0.0,risk_block
113037.53,112975.76000000001,,,0.0,0.0,0.0,risk_block
113056.0,113043.315,,,0.0,0.0,0.0,risk_block
113065.73,113043.765,,,0.0,0.0,0.0,risk_block
113057.01,113076.905,,,0.0,0.0,0.0,risk_block
112955.48,113004.07,,,0.0,0.0,0.0,risk_block
113026.95,112991.215,,,0.0,0.0,0.0,risk_block
113010.92,113032.015,,,0.0,0.0,0.0,risk_block
113045.86,113024.47,,,0.0,0.0,0.0,risk_block
113012.61,113022.935,,,0.0,0.0,0.0,risk_block
113074.99,113043.805,,,0.0,0.0,0.0,risk_block
113093.43,113084.20999999999,,,0.0,0.0,0.0,risk_block
113066.94,113080.185,,,0.0,0.0,0.0,risk_block
113104.64,113085.84,,,0.0,0.0,0.0,risk_block
113074.2,113089.41500000001,,,0.0,0.0,0.0,risk_block
113149.16,113111.675,,,0.0,0.0,0.0,risk_block
113219.99,113184.575,,,0.0,0.0,0.0,risk_block
113284.24,113258.75,,,0.0,0.0,0.0,risk_block
113213.38,113244.63,,,0.0,0.0,0.0,risk_block
113224.4,113222.75,,,0.0,0.0,0.0,risk_block
113252.21,113231.495,,,0.0,0.0,0.0,risk_block
113189.04,113222.25,,,0.0,0.0,0.0,risk_block
113197.52,113198.855,,,0.0,0.0,0.0,risk_block
113239.99,113222.345,,,0.0,0.0,0.0,risk_block
113255.8,113228.845,,,0.0,0.0,0.0,risk_block
113304.86,113275.97,,,0.0,0.0,0.0,risk_block
113313.05,113318.595,,,0.0,0.0,0.0,risk_block
113377.6,113350.83499999999,,,0.0,0.0,0.0,risk_block
113330.0,113341.04,,,0.0,0.0,0.0,risk_block
113374.99,113343.06,,,0.0,0.0,0.0,risk_block
113428.54,113401.765,,,0.0,0.0,0.0,risk_block
113489.99,113458.44,,,0.0,0.0,0.0,risk_block
113492.35,113503.265,,,0.0,0.0,0.0,risk_block
113509.99,113500.0,,,0.0,0.0,0.0,risk_block
113565.8,113532.28,,,0.0,0.0,0.0,risk_block
113600.0,113602.905,,,0.0,0.0,0.0,risk_block
113548.16,113574.43,,,0.0,0.0,0.0,risk_block
113466.89,113507.51999999999,,,0.0,0.0,0.0,risk_block
113458.01,113441.51000000001,,,0.0,0.0,0.0,risk_block
113434.26,113449.01000000001,,,0.0,0.0,0.0,risk_block
113460.04,113464.685,,,0.0,0.0,0.0,risk_block
113478.61,113477.01000000001,,,0.0,0.0,0.0,risk_block
113429.81,113454.205,,,0.0,0.0,0.0,risk_block
113505.41,113473.29000000001,,,0.0,0.0,0.0,risk_block
113456.84,113491.22,,,0.0,0.0,0.0,risk_block
113451.08,113433.175,,,0.0,0.0,0.0,risk_block
113448.87,113474.0,,,0.0,0.0,0.0,risk_block
113400.01,113450.0,,,0.0,0.0,0.0,risk_block
113435.99,113416.195,,,0.0,0.0,0.0,risk_block
113403.77,113450.395,,,0.0,0.0,0.0,risk_block
113436.57,113418.285,,,0.0,0.0,0.0,risk_block
113419.34,113424.54000000001,,,0.0,0.0,0.0,risk_block
113304.55,113361.95000000001,,,0.0,0.0,0.0,risk_block
113388.01,113358.32,,,0.0,0.0,0.0,risk_block
113358.15,113360.79999999999,,,0.0,0.0,0.0,risk_block
113320.01,113339.08,,,0.0,0.0,0.0,risk_block
113326.51,113330.0,,,0.0,0.0,0.0,risk_block
113320.01,113323.255,,,0.0,0.0,0.0,risk_block
113335.88,113321.465,,,0.0,0.0,0.0,risk_block
113325.27,113331.3,,,0.0,0.0,0.0,risk_block
113335.81,113330.515,,,0.0,0.0,0.0,risk_block
113335.81,113320.185,,,0.0,0.0,0.0,risk_block
113341.43,113338.62,,,0.0,0.0,0.0,risk_block
113369.03,113369.64499999999,,,0.0,0.0,0.0,risk_block
113434.44,113392.17499999999,,,0.0,0.0,0.0,risk_block
113423.67,113451.83,,,0.0,0.0,0.0,risk_block
113427.05,113439.09,,,0.0,0.0,0.0,risk_block
113466.36,113453.565,,,0.0,0.0,0.0,risk_block
113469.8,113474.79500000001,,,0.0,0.0,0.0,risk_block
113436.02,113466.09,,,0.0,0.0,0.0,risk_block
113401.02,113421.65,,,0.0,0.0,0.0,risk_block
113435.03,113418.035,,,0.0,0.0,0.0,risk_block
113412.36,113423.7,,,0.0,0.0,0.0,risk_block
113443.56,113422.29500000001,,,0.0,0.0,0.0,risk_block
113414.24,113437.005,,,0.0,0.0,0.0,risk_block
113383.58,113399.75,,,0.0,0.0,0.0,risk_block
113343.75,113359.98999999999,,,0.0,0.0,0.0,risk_block
113459.39,113401.565,,,0.0,0.0,0.0,risk_block
113532.78,113496.08499999999,,,0.0,0.0,0.0,risk_block
113576.15,113554.465,,,0.0,0.0,0.0,risk_block
113553.89,113560.025,,,0.0,0.0,0.0,risk_block
113573.46,113563.67000000001,,,0.0,0.0,0.0,risk_block
113635.11,113604.285,,,0.0,0.0,0.0,risk_block
113660.57,113647.84,,,0.0,0.0,0.0,risk_block
113616.09,113641.68,,,0.0,0.0,0.0,risk_block
113556.47,113586.275,,,0.0,0.0,0.0,risk_block
113512.74,113534.60500000001,,,0.0,0.0,0.0,risk_block
113409.4,113456.375,,,0.0,0.0,0.0,risk_block
113546.01,113487.955,,,0.0,0.0,0.0,risk_block
113567.51,113556.755,,,0.0,0.0,0.0,risk_block
113561.7,113540.195,,,0.0,0.0,0.0,risk_block
113515.82,113532.89499999999,,,0.0,0.0,0.0,risk_block
113436.29,113476.055,,,0.0,0.0,0.0,risk_block
113497.73,113467.01,,,0.0,0.0,0.0,risk_block
113558.59,113528.17000000001,,,0.0,0.0,0.0,risk_block
113505.12,113530.5,,,0.0,0.0,0.0,risk_block
113406.47,113455.795,,,0.0,0.0,0.0,risk_block
113402.83,113404.995,,,0.0,0.0,0.0,risk_block
113333.87,113365.255,,,0.0,0.0,0.0,risk_block
113365.02,113344.22,,,0.0,0.0,0.0,risk_block
113375.79,113355.135,,,0.0,0.0,0.0,risk_block
113426.24,113401.325,,,0.0,0.0,0.0,risk_block
113371.82,113399.03,,,0.0,0.0,0.0,risk_block
113347.87,113352.775,,,0.0,0.0,0.0,risk_block
113345.18,113351.625,,,0.0,0.0,0.0,risk_block
113307.14,113314.0,,,0.0,0.0,0.0,risk_block
113404.31,113361.07,,,0.0,0.0,0.0,risk_block
113382.0,113392.84,,,0.0,0.0,0.0,risk_block
113375.84,113405.69,,,0.0,0.0,0.0,risk_block
113419.4,113392.115,,,0.0,0.0,0.0,risk_block
113434.95,113410.92,,,0.0,0.0,0.0,risk_block
113424.01,113434.04000000001,,,0.0,0.0,0.0,risk_block
113392.93,113417.33499999999,,,0.0,0.0,0.0,risk_block
113327.95,113360.44,,,0.0,0.0,0.0,risk_block
113467.16,113394.32500000001,,,0.0,0.0,0.0,risk_block
113402.76,113441.9,,,0.0,0.0,0.0,risk_block
113402.0,113393.11,,,0.0,0.0,0.0,risk_block
113348.37,113375.19,,,0.0,0.0,0.0,risk_block
113345.25,113343.095,,,0.0,0.0,0.0,risk_block
113368.57,113332.11,,,0.0,0.0,0.0,risk_block
113350.0,113364.41,,,0.0,0.0,0.0,risk_block
113317.38,113325.20499999999,,,0.0,0.0,0.0,risk_block
113269.0,113295.39499999999,,,0.0,0.0,0.0,risk_block
113286.68,113279.86,,,0.0,0.0,0.0,risk_block
113271.99,113277.81,,,0.0,0.0,0.0,risk_block
113211.81,113241.9,,,0.0,0.0,0.0,risk_block
113224.59,113221.78,,,0.0,0.0,0.0,risk_block
113200.0,113212.295,,,0.0,0.0,0.0,risk_block
113200.0,113200.005,,,0.0,0.0,0.0,risk_block
113112.02,113155.545,,,0.0,0.0,0.0,risk_block
113161.41,113120.18,,,0.0,0.0,0.0,risk_block
113074.21,113117.81,,,0.0,0.0,0.0,risk_block
112916.84,112989.685,,,0.0,0.0,0.0,risk_block
112892.32,112953.075,,,0.0,0.0,0.0,risk_block
113012.0,112952.16,,,0.0,0.0,0.0,risk_block
112980.83,113020.17000000001,,,0.0,0.0,0.0,risk_block
112955.64,112988.31,,,0.0,0.0,0.0,risk_block
112994.0,112987.465,,,0.0,0.0,0.0,risk_block
113020.0,113023.08499999999,,,0.0,0.0,0.0,risk_block
113000.67,112973.075,,,0.0,0.0,0.0,risk_block
112980.0,112984.955,,,0.0,0.0,0.0,risk_block
113007.47,112993.735,,,0.0,0.0,0.0,risk_block
112967.12,112993.75,,,0.0,0.0,0.0,risk_block
112944.58,112941.41500000001,,,0.0,0.0,0.0,risk_block
112970.8,112954.95,,,0.0,0.0,0.0,risk_block
112950.41,112962.265,,,0.0,0.0,0.0,risk_block
112883.43,112916.92,,,0.0,0.0,0.0,risk_block
112844.01,112867.61499999999,,,0.0,0.0,0.0,risk_block
112853.75,112841.59,,,0.0,0.0,0.0,risk_block
112847.51,112849.995,,,0.0,0.0,0.0,risk_block
112830.38,112849.85,,,0.0,0.0,0.0,risk_block
112883.27,112859.89,,,0.0,0.0,0.0,risk_block
112815.17,112865.04000000001,,,0.0,0.0,0.0,risk_block
112725.67,112770.42,,,0.0,0.0,0.0,risk_block
112809.44,112782.83,,,0.0,0.0,0.0,risk_block
112769.68,112775.315,,,0.0,0.0,0.0,risk_block
112746.81,112764.23,,,0.0,0.0,0.0,risk_block
112763.1,112778.67,,,0.0,0.0,0.0,risk_block
112672.09,112720.755,,,0.0,0.0,0.0,risk_block
112682.38,112721.19,,,0.0,0.0,0.0,risk_block
112683.19,112674.86,,,0.0,0.0,0.0,risk_block
112669.75,112676.475,,,0.0,0.0,0.0,risk_block
112707.62,112689.465,,,0.0,0.0,0.0,risk_block
112687.34,112697.485,,,0.0,0.0,0.0,risk_block
112760.96,112733.325,,,0.0,0.0,0.0,risk_block
112717.35,112751.48,,,0.0,0.0,0.0,risk_block
112684.87,112693.55,,,0.0,0.0,0.0,risk_block
112684.1,112681.33499999999,,,0.0,0.0,0.0,risk_block
112611.79,112647.94,,,0.0,0.0,0.0,risk_block
112653.87,112632.825,,,0.0,0.0,0.0,risk_block
112668.03,112647.69,,,0.0,0.0,0.0,risk_block
112627.35,112647.685,,,0.0,0.0,0.0,risk_block
112730.99,112679.17000000001,,,0.0,0.0,0.0,risk_block
112750.86,112752.67,,,0.0,0.0,0.0,risk_block
112781.79,112768.82999999999,,,0.0,0.0,0.0,risk_block
112743.13,112768.31,,,0.0,0.0,0.0,risk_block
112767.24,112755.185,,,0.0,0.0,0.0,risk_block
112778.66,112775.83499999999,,,0.0,0.0,0.0,risk_block
112830.97,112811.12,,,0.0,0.0,0.0,risk_block
112812.69,112805.485,,,0.0,0.0,0.0,risk_block
112797.98,112813.41500000001,,,0.0,0.0,0.0,risk_block
112799.02,112800.0,,,0.0,0.0,0.0,risk_block
112804.81,112804.01000000001,,,0.0,0.0,0.0,risk_block
112786.01,112794.005,,,0.0,0.0,0.0,risk_block
112722.43,112737.375,,,0.0,0.0,0.0,risk_block
112690.5,112714.185,,,0.0,0.0,0.0,risk_block
112650.0,112668.025,,,0.0,0.0,0.0,risk_block
112692.75,112671.775,,,0.0,0.0,0.0,risk_block
112806.58,112749.67,,,0.0,0.0,0.0,risk_block
112817.31,112801.22,,,0.0,0.0,0.0,risk_block
112753.87,112785.595,,,0.0,0.0,0.0,risk_block
112779.99,112760.06,,,0.0,0.0,0.0,risk_block
112764.0,112772.0,,,0.0,0.0,0.0,risk_block
112812.32,112788.16500000001,,,0.0,0.0,0.0,risk_block
112863.24,112837.775,,,0.0,0.0,0.0,risk_block
112840.93,112851.405,,,0.0,0.0,0.0,risk_block
112815.51,112832.755,,,0.0,0.0,0.0,risk_block
112716.87,112765.45,,,0.0,0.0,0.0,risk_block
112751.35,112734.115,,,0.0,0.0,0.0,risk_block
112697.13,112727.29000000001,,,0.0,0.0,0.0,risk_block
112652.03,112658.95499999999,,,0.0,0.0,0.0,risk_block
112600.01,112628.83,,,0.0,0.0,0.0,risk_block
112596.01,112609.795,,,0.0,0.0,0.0,risk_block
112608.28,112602.14,,,0.0,0.0,0.0,risk_block
112609.64,112613.61,,,0.0,0.0,0.0,risk_block
112544.01,112581.36499999999,,,0.0,0.0,0.0,risk_block
112544.42,112541.72,,,0.0,0.0,0.0,risk_block
112561.8,112562.20999999999,,,0.0,0.0,0.0,risk_block
112522.41,112542.105,,,0.0,0.0,0.0,risk_block
112589.19,112565.955,,,0.0,0.0,0.0,risk_block
112563.33,112560.875,,,0.0,0.0,0.0,risk_block
112609.43,112586.375,,,0.0,0.0,0.0,risk_block
112626.68,112602.67499999999,,,0.0,0.0,0.0,risk_block
112617.54,112633.93,,,0.0,0.0,0.0,risk_block
112563.33,112590.44,,,0.0,0.0,0.0,risk_block
112533.47,112546.515,,,0.0,0.0,0.0,risk_block
112549.72,112541.215,,,0.0,0.0,0.0,risk_block
112520.35,112535.035,,,0.0,0.0,0.0,risk_block
112519.39,112510.18,,,0.0,0.0,0.0,risk_block
112553.66,112536.52,,,0.0,0.0,0.0,risk_block
112520.01,112536.83,,,0.0,0.0,0.0,risk_block
112534.18,112522.83499999999,,,0.0,0.0,0.0,risk_block
112538.39,112536.28,,,0.0,0.0,0.0,risk_block
112603.35,112570.87,,,0.0,0.0,0.0,risk_block
112539.2,112571.27,,,0.0,0.0,0.0,risk_block
112526.94,112526.89499999999,,,0.0,0.0,0.0,risk_block
112581.27,112554.34,,,0.0,0.0,0.0,risk_block
112520.01,112560.775,,,0.0,0.0,0.0,risk_block
112516.02,112512.58,,,0.0,0.0,0.0,risk_block
112531.34,112541.18,,,0.0,0.0,0.0,risk_block
112500.02,112515.67499999999,,,0.0,0.0,0.0,risk_block
112483.33,112488.04500000001,,,0.0,0.0,0.0,risk_block
112444.08,112462.42,,,0.0,0.0,0.0,risk_block
112447.46,112451.81,,,0.0,0.0,0.0,risk_block
112433.1,112412.535,,,0.0,0.0,0.0,risk_block
112412.94,112428.14499999999,,,0.0,0.0,0.0,risk_block
112417.51,112423.98000000001,,,0.0,0.0,0.0,risk_block
112505.16,112461.34,,,0.0,0.0,0.0,risk_block
112603.95,112554.565,,,0.0,0.0,0.0,risk_block
112608.85,112606.63500000001,,,0.0,0.0,0.0,risk_block
112540.25,112574.54500000001,,,0.0,0.0,0.0,risk_block
112518.45,112524.12,,,0.0,0.0,0.0,risk_block
112427.5,112487.345,,,0.0,0.0,0.0,risk_block
